# step rank user sys sum deadfrac
111 3 468.000000 72.000000 540.000000 0.598012
111 4 507.000000 80.000000 587.000000 0.612067
111 5 238.000000 90.000000 328.000000 0.782154
111 6 251.000000 86.000000 337.000000 0.769725
111 7 535.000000 71.000000 606.000000 0.607997
# 111 mean times: 369.000000 82.500000 451.500000
# 111 balance: 0.856369, expected: 0.100000 (sys: 0.230303, total: 0.666667)
113 0 469.000000 88.000000 557.000000 0.631886
113 1 229.000000 87.000000 316.000000 0.779163
113 2 269.000000 78.000000 347.000000 0.755926
113 3 538.000000 73.000000 611.000000 0.585858
113 4 455.000000 68.000000 523.000000 0.600962
113 5 230.000000 81.000000 311.000000 0.779383
113 6 259.000000 80.000000 339.000000 0.755904
113 7 535.000000 73.000000 608.000000 0.593422
# 113 mean times: 373.000000 78.500000 451.500000
# 113 balance: 0.828418, expected: 0.100000 (sys: 0.254777, total: 0.664452)
115 0 467.000000 84.000000 551.000000 0.634523
115 1 218.000000 89.000000 307.000000 0.778764
115 2 262.000000 74.000000 336.000000 0.759599
115 3 561.000000 74.000000 635.000000 0.577778
115 4 505.000000 83.000000 588.000000 0.608679
115 5 220.000000 83.000000 303.000000 0.777811
115 6 254.000000 84.000000 338.000000 0.758748
115 7 552.000000 75.000000 627.000000 0.577102
# 115 mean times: 379.875000 80.750000 460.625000
# 115 balance: 0.902929, expected: 0.100000 (sys: 0.185759, total: 0.720760)
117 0 474.000000 83.000000 557.000000 0.632673
117 1 230.000000 82.000000 312.000000 0.782693
117 2 267.000000 87.000000 354.000000 0.751857
117 3 468.000000 75.000000 543.000000 0.584651
117 4 516.000000 81.000000 597.000000 0.601258
117 5 242.000000 81.000000 323.000000 0.775636
117 6 264.000000 89.000000 353.000000 0.750511
117 7 551.000000 71.000000 622.000000 0.589453
# 117 mean times: 376.500000 81.125000 457.625000
# 117 balance: 0.852590, expected: 0.100000 (sys: 0.221880, total: 0.677411)
119 0 476.000000 92.000000 568.000000 0.667877
119 1 236.000000 91.000000 327.000000 0.804389
119 2 288.000000 84.000000 372.000000 0.783023
119 3 554.000000 80.000000 634.000000 0.634638
119 4 514.000000 80.000000 594.000000 0.643654
119 5 246.000000 85.000000 331.000000 0.805259
119 6 285.000000 86.000000 371.000000 0.780644
119 7 472.000000 78.000000 550.000000 0.619391
# 119 mean times: 383.875000 84.500000 468.375000
# 119 balance: 0.828395, expected: 0.100000 (sys: 0.165680, total: 0.655458)
121 0 434.000000 87.000000 521.000000 0.630354
121 1 231.000000 82.000000 313.000000 0.780785
121 2 269.000000 84.000000 353.000000 0.751085
121 3 523.000000 73.000000 596.000000 0.603222
121 4 507.000000 82.000000 589.000000 0.607847
121 5 231.000000 81.000000 312.000000 0.780615
121 6 262.000000 83.000000 345.000000 0.755785
121 7 528.000000 76.000000 604.000000 0.599726
# 121 mean times: 373.125000 81.000000 454.125000
# 121 balance: 0.795980, expected: 0.100000 (sys: 0.172840, total: 0.642995)
123 0 425.000000 89.000000 514.000000 0.646939
123 1 232.000000 88.000000 320.000000 0.784042
123 2 272.000000 86.000000 358.000000 0.761683
123 3 540.000000 76.000000 616.000000 0.605708
123 4 500.000000 83.000000 583.000000 0.622450
123 5 239.000000 84.000000 323.000000 0.783855
123 6 259.000000 89.000000 348.000000 0.767425
123 7 542.000000 74.000000 616.000000 0.607745
# 123 mean times: 376.125000 83.625000 459.750000
# 123 balance: 0.824194, expected: 0.100000 (sys: 0.179372, total: 0.643828)
125 0 471.000000 76.000000 547.000000 0.612940
125 1 205.000000 78.000000 283.000000 0.776139
125 2 251.000000 80.000000 331.000000 0.748520
125 3 466.000000 63.000000 529.000000 0.579906
125 4 485.000000 84.000000 569.000000 0.577664
125 5 224.000000 77.000000 301.000000 0.763755
125 6 243.000000 87.000000 330.000000 0.746415
125 7 438.000000 71.000000 509.000000 0.584667
# 125 mean times: 347.875000 77.000000 424.875000
# 125 balance: 0.804887, expected: 0.100000 (sys: 0.311688, total: 0.673139)
127 0 465.000000 80.000000 545.000000 0.623744
127 1 227.000000 77.000000 304.000000 0.770430
127 2 255.000000 83.000000 338.000000 0.750706
127 3 527.000000 72.000000 599.000000 0.578932
127 4 505.000000 78.000000 583.000000 0.587186
127 5 221.000000 79.000000 300.000000 0.770192
127 6 263.000000 80.000000 343.000000 0.745437
127 7 454.000000 68.000000 522.000000 0.585440
# 127 mean times: 364.625000 77.125000 441.750000
# 127 balance: 0.839218, expected: 0.100000 (sys: 0.194489, total: 0.676853)
129 0 439.000000 86.000000 525.000000 0.622086
129 1 223.000000 81.000000 304.000000 0.775697
129 2 261.000000 86.000000 347.000000 0.747979
129 3 529.000000 73.000000 602.000000 0.596924
129 4 511.000000 76.000000 587.000000 0.590346
129 5 226.000000 85.000000 311.000000 0.773317
129 6 260.000000 84.000000 344.000000 0.750711
129 7 464.000000 69.000000 533.000000 0.582214
# 129 mean times: 364.125000 80.000000 444.125000
# 129 balance: 0.840371, expected: 0.100000 (sys: 0.212500, total: 0.670982)
131 0 457.000000 79.000000 536.000000 0.625345
131 1 217.000000 82.000000 299.000000 0.777353
131 2 263.000000 80.000000 343.000000 0.754850
131 3 521.000000 76.000000 597.000000 0.593607
131 4 491.000000 76.000000 567.000000 0.592565
131 5 233.000000 80.000000 313.000000 0.770498
131 6 247.000000 87.000000 334.000000 0.752437
131 7 450.000000 66.000000 516.000000 0.591095
# 131 mean times: 359.875000 78.250000 438.125000
# 131 balance: 0.844738, expected: 0.100000 (sys: 0.268371, total: 0.680171)
133 0 480.000000 87.000000 567.000000 0.638452
133 1 234.000000 82.000000 316.000000 0.786349
133 2 268.000000 83.000000 351.000000 0.760452
133 3 535.000000 73.000000 608.000000 0.606734
133 4 523.000000 79.000000 602.000000 0.612085
133 5 227.000000 85.000000 312.000000 0.783589
133 6 273.000000 88.000000 361.000000 0.754355
133 7 556.000000 66.000000 622.000000 0.596968
# 133 mean times: 387.000000 80.375000 467.375000
# 133 balance: 0.850129, expected: 0.100000 (sys: 0.273717, total: 0.663279)
135 0 444.000000 79.000000 523.000000 0.632525
135 1 214.000000 90.000000 304.000000 0.783883
135 2 273.000000 82.000000 355.000000 0.758832
135 3 475.000000 73.000000 548.000000 0.591488
135 4 506.000000 81.000000 587.000000 0.599119
135 5 241.000000 75.000000 316.000000 0.779141
135 6 256.000000 87.000000 343.000000 0.757920
135 7 476.000000 69.000000 545.000000 0.585144
# 135 mean times: 360.625000 79.500000 440.125000
# 135 balance: 0.809705, expected: 0.100000 (sys: 0.264151, total: 0.642999)
137 0 487.000000 80.000000 567.000000 0.222982
137 1 218.000000 85.000000 303.000000 0.278867
137 2 267.000000 85.000000 352.000000 0.269187
137 3 471.000000 71.000000 542.000000 0.213095
137 4 510.000000 83.000000 593.000000 0.211906
137 5 214.000000 85.000000 299.000000 0.278834
137 6 268.000000 86.000000 354.000000 0.267643
137 7 534.000000 71.000000 605.000000 0.210477
# 137 mean times: 371.125000 80.750000 451.875000
# 137 balance: 0.862243, expected: 0.100000 (sys: 0.185759, total: 0.677178)
139 0 469.000000 82.000000 551.000000 0.644535
139 1 228.000000 82.000000 310.000000 0.786059
139 2 261.000000 84.000000 345.000000 0.766612
139 3 546.000000 76.000000 622.000000 0.611618
139 4 493.000000 85.000000 578.000000 0.627199
139 5 228.000000 83.000000 311.000000 0.787817
139 6 267.000000 89.000000 356.000000 0.757805
139 7 552.000000 70.000000 622.000000 0.594766
# 139 mean times: 380.500000 81.375000 461.875000
# 139 balance: 0.851511, expected: 0.100000 (sys: 0.233487, total: 0.675507)
141 0 446.000000 93.000000 539.000000 0.636890
141 1 217.000000 85.000000 302.000000 0.792672
141 2 268.000000 90.000000 358.000000 0.761833
141 3 480.000000 75.000000 555.000000 0.589567
141 4 519.000000 87.000000 606.000000 0.605390
141 5 236.000000 86.000000 322.000000 0.786505
141 6 268.000000 92.000000 360.000000 0.759601
141 7 543.000000 72.000000 615.000000 0.606970
# 141 mean times: 372.125000 85.000000 457.125000
# 141 balance: 0.876050, expected: 0.100000 (sys: 0.247059, total: 0.684714)
143 0 468.000000 90.000000 558.000000 0.645175
143 1 227.000000 82.000000 309.000000 0.788670
143 2 283.000000 81.000000 364.000000 0.763471
143 3 448.000000 75.000000 523.000000 0.612926
143 4 506.000000 80.000000 586.000000 0.612200
143 5 231.000000 85.000000 316.000000 0.785687
143 6 277.000000 85.000000 362.000000 0.760972
143 7 548.000000 71.000000 619.000000 0.600445
# 143 mean times: 373.500000 81.125000 454.625000
# 143 balance: 0.859438, expected: 0.100000 (sys: 0.234206, total: 0.681881)
145 0 472.000000 86.000000 558.000000 0.624073
145 1 218.000000 90.000000 308.000000 0.778546
145 2 266.000000 88.000000 354.000000 0.745212
145 3 559.000000 73.000000 632.000000 0.577439
145 4 518.000000 80.000000 598.000000 0.600277
145 5 223.000000 87.000000 310.000000 0.772450
145 6 271.000000 89.000000 360.000000 0.742645
145 7 543.000000 79.000000 622.000000 0.600110
# 145 mean times: 383.750000 84.000000 467.750000
# 145 balance: 0.888599, expected: 0.100000 (sys: 0.202381, total: 0.692678)
147 0 458.000000 82.000000 540.000000 0.627581
147 1 210.000000 91.000000 301.000000 0.778685
147 2 274.000000 80.000000 354.000000 0.750518
147 3 458.000000 70.000000 528.000000 0.589067
147 4 509.000000 80.000000 589.000000 0.604447
147 5 223.000000 84.000000 307.000000 0.778312
147 6 255.000000 94.000000 349.000000 0.748369
147 7 451.000000 69.000000 520.000000 0.592260
# 147 mean times: 354.750000 81.250000 436.000000
# 147 balance: 0.842847, expected: 0.100000 (sys: 0.307692, total: 0.660550)
149 0 471.000000 84.000000 555.000000 0.641955
149 1 217.000000 84.000000 301.000000 0.791581
149 2 258.000000 89.000000 347.000000 0.764395
149 3 554.000000 73.000000 627.000000 0.593579
149 4 481.000000 83.000000 564.000000 0.615845
149 5 212.000000 92.000000 304.000000 0.793892
149 6 260.000000 86.000000 346.000000 0.762499
149 7 526.000000 74.000000 600.000000 0.604993
# 149 mean times: 372.375000 83.125000 455.500000
# 149 balance: 0.918429, expected: 0.100000 (sys: 0.228571, total: 0.715697)
151 0 446.000000 88.000000 534.000000 0.636942
151 1 219.000000 86.000000 305.000000 0.783021
151 2 264.000000 89.000000 353.000000 0.757755
151 3 477.000000 71.000000 548.000000 0.598024
151 4 507.000000 87.000000 594.000000 0.599696
151 5 219.000000 89.000000 308.000000 0.783180
151 6 273.000000 84.000000 357.000000 0.756537
151 7 558.000000 74.000000 632.000000 0.591754
# 151 mean times: 370.375000 83.500000 453.875000
# 151 balance: 0.915289, expected: 0.100000 (sys: 0.215569, total: 0.720463)
153 0 483.000000 84.000000 567.000000 0.637825
153 1 223.000000 86.000000 309.000000 0.788229
153 2 278.000000 81.000000 359.000000 0.759232
153 3 488.000000 68.000000 556.000000 0.588963
153 4 519.000000 88.000000 607.000000 0.605258
153 5 232.000000 83.000000 315.000000 0.785020
153 6 260.000000 94.000000 354.000000 0.758189
153 7 531.000000 79.000000 610.000000 0.608595
# 153 mean times: 376.750000 82.875000 459.625000
# 153 balance: 0.817518, expected: 0.100000 (sys: 0.313725, total: 0.654882)
155 0 471.000000 88.000000 559.000000 0.645434
155 1 230.000000 85.000000 315.000000 0.788310
155 2 264.000000 82.000000 346.000000 0.767416
155 3 466.000000 73.000000 539.000000 0.607940
155 4 503.000000 84.000000 587.000000 0.620414
155 5 232.000000 85.000000 317.000000 0.785485
155 6 259.000000 87.000000 346.000000 0.766356
155 7 548.000000 76.000000 624.000000 0.592839
# 155 mean times: 371.625000 82.500000 454.125000
# 155 balance: 0.855701, expected: 0.100000 (sys: 0.181818, total: 0.680429)
157 0 483.000000 80.000000 563.000000 0.637468
157 1 210.000000 92.000000 302.000000 0.791159
157 2 278.000000 86.000000 364.000000 0.757299
157 3 532.000000 74.000000 606.000000 0.607061
157 4 513.000000 82.000000 595.000000 0.612918
157 5 222.000000 89.000000 311.000000 0.787149
157 6 250.000000 98.000000 348.000000 0.760509
157 7 552.000000 78.000000 630.000000 0.596838
# 157 mean times: 380.000000 84.875000 464.875000
# 157 balance: 0.900000, expected: 0.100000 (sys: 0.282769, total: 0.705566)
159 0 477.000000 84.000000 561.000000 0.636968
159 1 231.000000 84.000000 315.000000 0.784403
159 2 268.000000 85.000000 353.000000 0.760683
159 3 530.000000 77.000000 607.000000 0.597170
159 4 501.000000 81.000000 582.000000 0.620231
159 5 229.000000 83.000000 312.000000 0.783690
159 6 274.000000 85.000000 359.000000 0.757279
159 7 479.000000 74.000000 553.000000 0.599394
# 159 mean times: 373.625000 81.625000 455.250000
# 159 balance: 0.805621, expected: 0.100000 (sys: 0.134763, total: 0.647996)
161 0 468.000000 90.000000 558.000000 0.638902
161 1 217.000000 87.000000 304.000000 0.790783
161 2 263.000000 90.000000 353.000000 0.758825
161 3 565.000000 73.000000 638.000000 0.583330
161 4 517.000000 79.000000 596.000000 0.621085
161 5 229.000000 85.000000 314.000000 0.785324
161 6 263.000000 86.000000 349.000000 0.765565
161 7 539.000000 74.000000 613.000000 0.600287
# 161 mean times: 382.625000 83.000000 465.625000
# 161 balance: 0.909507, expected: 0.100000 (sys: 0.204819, total: 0.717315)
163 0 488.000000 89.000000 577.000000 0.651467
163 1 232.000000 90.000000 322.000000 0.796025
163 2 281.000000 83.000000 364.000000 0.771689
163 3 574.000000 76.000000 650.000000 0.614243
163 4 484.000000 87.000000 571.000000 0.631291
163 5 241.000000 87.000000 328.000000 0.793501
163 6 275.000000 89.000000 364.000000 0.767193
163 7 550.000000 77.000000 627.000000 0.610708
# 163 mean times: 390.625000 84.750000 475.375000
# 163 balance: 0.875520, expected: 0.100000 (sys: 0.165192, total: 0.689982)
165 0 481.000000 87.000000 568.000000 0.649529
165 1 223.000000 91.000000 314.000000 0.792290
165 2 272.000000 86.000000 358.000000 0.765274
165 3 554.000000 74.000000 628.000000 0.615906
165 4 455.000000 101.000000 556.000000 0.625977
165 5 229.000000 89.000000 318.000000 0.793164
165 6 271.000000 83.000000 354.000000 0.767122
165 7 493.000000 74.000000 567.000000 0.596933
# 165 mean times: 372.250000 85.625000 457.875000
# 165 balance: 0.889187, expected: 0.100000 (sys: 0.315328, total: 0.685777)
167 0 471.000000 82.000000 553.000000 0.633341
167 1 214.000000 89.000000 303.000000 0.782368
167 2 269.000000 83.000000 352.000000 0.753613
167 3 520.000000 76.000000 596.000000 0.592313
167 4 508.000000 85.000000 593.000000 0.606945
167 5 225.000000 83.000000 308.000000 0.780832
167 6 259.000000 80.000000 339.000000 0.758067
167 7 537.000000 75.000000 612.000000 0.604152
# 167 mean times: 375.375000 81.625000 457.000000
# 167 balance: 0.860473, expected: 0.100000 (sys: 0.171516, total: 0.676149)
169 0 479.000000 77.000000 556.000000 0.631597
169 1 216.000000 89.000000 305.000000 0.780296
169 2 268.000000 84.000000 352.000000 0.754057
169 3 540.000000 72.000000 612.000000 0.589864
169 4 508.000000 84.000000 592.000000 0.599482
169 5 213.000000 84.000000 297.000000 0.782096
169 6 272.000000 83.000000 355.000000 0.751598
169 7 530.000000 71.000000 601.000000 0.596044
# 169 mean times: 378.250000 80.500000 458.750000
# 169 balance: 0.864508, expected: 0.100000 (sys: 0.223602, total: 0.686649)
171 0 472.000000 87.000000 559.000000 0.635080
171 1 223.000000 83.000000 306.000000 0.782572
171 2 274.000000 80.000000 354.000000 0.756003
171 3 467.000000 70.000000 537.000000 0.595581
171 4 511.000000 82.000000 593.000000 0.605165
171 5 221.000000 88.000000 309.000000 0.779746
171 6 253.000000 89.000000 342.000000 0.759567
171 7 539.000000 75.000000 614.000000 0.596721
# 171 mean times: 370.000000 81.750000 451.750000
# 171 balance: 0.859459, expected: 0.100000 (sys: 0.232416, total: 0.681793)
173 0 467.000000 84.000000 551.000000 0.636191
173 1 221.000000 86.000000 307.000000 0.788836
173 2 256.000000 91.000000 347.000000 0.764166
173 3 475.000000 75.000000 550.000000 0.600148
173 4 506.000000 78.000000 584.000000 0.605719
173 5 227.000000 82.000000 309.000000 0.790308
173 6 263.000000 83.000000 346.000000 0.764769
173 7 447.000000 67.000000 514.000000 0.610947
# 173 mean times: 357.750000 80.750000 438.500000
# 173 balance: 0.796646, expected: 0.100000 (sys: 0.297214, total: 0.631699)
175 0 453.000000 93.000000 546.000000 0.632141
175 1 217.000000 85.000000 302.000000 0.780054
175 2 258.000000 81.000000 339.000000 0.761843
175 3 550.000000 75.000000 625.000000 0.586638
175 4 500.000000 81.000000 581.000000 0.585983
175 5 223.000000 84.000000 307.000000 0.780219
175 6 261.000000 78.000000 339.000000 0.756109
175 7 533.000000 73.000000 606.000000 0.600694
# 175 mean times: 374.375000 81.250000 455.625000
# 175 balance: 0.889482, expected: 0.100000 (sys: 0.246154, total: 0.708916)
177 0 486.000000 87.000000 573.000000 0.657366
177 1 218.000000 94.000000 312.000000 0.803660
177 2 280.000000 86.000000 366.000000 0.777585
177 3 550.000000 87.000000 637.000000 0.608951
177 4 531.000000 81.000000 612.000000 0.616123
177 5 236.000000 90.000000 326.000000 0.800103
177 6 276.000000 83.000000 359.000000 0.772495
177 7 496.000000 71.000000 567.000000 0.603164
# 177 mean times: 384.125000 84.875000 469.000000
# 177 balance: 0.864302, expected: 0.100000 (sys: 0.270987, total: 0.692964)
179 0 462.000000 88.000000 550.000000 0.632933
179 1 206.000000 85.000000 291.000000 0.779720
179 2 257.000000 84.000000 341.000000 0.756079
179 3 474.000000 71.000000 545.000000 0.581923
179 4 504.000000 82.000000 586.000000 0.594994
179 5 221.000000 85.000000 306.000000 0.775156
179 6 254.000000 83.000000 337.000000 0.756376
179 7 538.000000 74.000000 612.000000 0.586865
# 179 mean times: 364.500000 81.500000 446.000000
# 179 balance: 0.910837, expected: 0.100000 (sys: 0.208589, total: 0.719731)
181 0 470.000000 83.000000 553.000000 0.640741
181 1 211.000000 94.000000 305.000000 0.786812
181 2 277.000000 79.000000 356.000000 0.754850
181 3 472.000000 75.000000 547.000000 0.597165
181 4 511.000000 84.000000 595.000000 0.616332
181 5 231.000000 82.000000 313.000000 0.782841
181 6 261.000000 83.000000 344.000000 0.757960
181 7 447.000000 74.000000 521.000000 0.609104
# 181 mean times: 360.000000 81.750000 441.750000
# 181 balance: 0.833333, expected: 0.100000 (sys: 0.244648, total: 0.656480)
183 0 464.000000 82.000000 546.000000 0.222728
183 1 217.000000 85.000000 302.000000 0.273485
183 2 260.000000 82.000000 342.000000 0.266989
183 3 460.000000 74.000000 534.000000 0.209361
183 4 478.000000 83.000000 561.000000 0.208531
183 5 223.000000 81.000000 304.000000 0.273404
